tx_hash,timestamp,asset,side,price,usdc_amount,token_amount,slug,seconds_into_window,seconds_to_resolution,window_fraction,binance_price,momentum_1min,momentum_5min,momentum_10min,momentum_15min,momentum_from_window_start,volatility_5min,volatility_10min,volatility_15min,atr_10min,rsi_14min,btc_momentum_5min,trades_same_second,time_since_last_trade,recent_trade_intensity,price_above_half
0xdfe704911dc63910e94c408fbdc80f7507cce3c5498dcf49d0e8964f57e0bd56,1764916333,BTC,BUY,0.14,2.94,21.0,btc-updown-15m-1764916200,133.0,767.0,0.14777777777777779,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,4,0.0,154.0,0
0xa5d8db695a6c5a61b968e6d8df43f18f0c68007b34b03a2de94625bc43d0068c,1764916335,BTC,BUY,0.16,3.36,21.0,btc-updown-15m-1764916200,135.0,765.0,0.15,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,1,2.0,152.0,0
0x4f1fff21a0da3a8a151525b2833b315c53729b1e39ef1dfc3ecfef9259238f99,1764916337,BTC,BUY,0.15,0.854117,5.694113,btc-updown-15m-1764916200,137.0,763.0,0.15222222222222223,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,3,2.0,152.0,0
0x09638e3f97aa97c044aab017ddaf31725f85e67aaeeaa7f2c620834994eb6bde,1764916337,BTC,BUY,0.15,0.846352,5.642346,btc-updown-15m-1764916200,137.0,763.0,0.15222222222222223,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,3,0.0,152.0,0
0x6e96721a05abbf0a64cf3594a52b4ff23f55d9e13fe8be60dd0aa27a4c051125,1764916337,BTC,BUY,0.15,1.4475,9.65,btc-updown-15m-1764916200,137.0,763.0,0.15222222222222223,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,3,0.0,152.0,0
0x77f37c90e7f43ee62041d65b673e5173e4ff69d7c40df1d3dcb97941181fa7b5,1764916341,BTC,BUY,0.81,17.01,21.0,btc-updown-15m-1764916200,141.0,759.0,0.15666666666666668,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,2,4.0,151.0,1
0x77f37c90e7f43ee62041d65b673e5173e4ff69d7c40df1d3dcb97941181fa7b5,1764916341,BTC,BUY,0.81,17.01,21.0,btc-updown-15m-1764916200,141.0,759.0,0.15666666666666668,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,2,0.0,150.0,1
0x20f73fbe0ce2f9a48d76954a3a9d4827dd57f27c0312646e11ad9c58428eff30,1764916347,BTC,BUY,0.18,3.78,21.0,btc-updown-15m-1764916200,147.0,753.0,0.16333333333333333,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,1,6.0,150.0,0
0xfcadb0c8f222b7b8eb274e8da1da7fc6fc9fe5ddf6c2735074f924b0918491e8,1764916361,ETH,BUY,0.78,16.38,21.0,eth-updown-15m-1764916200,161.0,739.0,0.17888888888888888,3162.21,,-0.0010551089068250841,-0.0006952322865873317,-0.0007394416267716248,-0.0011119078380026034,0.0007930283741719492,0.0006812871819450498,0.0006135638018195334,2.1733333333331757,43.4490481522951,-0.0004838746833029156,1,138.0,149.0,1
0xcc7047dfefb749295c1013adff1885133a133d5ad483676376bb3172da88724c,1764916367,BTC,BUY,0.26,1.3,5.0,btc-updown-15m-1764916200,167.0,733.0,0.18555555555555556,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,3,20.0,150.0,0
0x5e4da2743a32a2d32aef77754de451702c60d1cfb36135a08fdc8e271d8aede2,1764916367,BTC,BUY,0.27,5.67,21.0,btc-updown-15m-1764916200,167.0,733.0,0.18555555555555556,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,3,0.0,152.0,0
0x1ede3f26e6dda5f632bc9ad09260a141e35b63625ce42d48ff05e3dd1e163eaa,1764916367,BTC,BUY,0.26,1.317567,5.067565,btc-updown-15m-1764916200,167.0,733.0,0.18555555555555556,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,3,0.0,154.0,0
0x76cafc777437779f580b6e79ec7db545020f767d1a7f0b5c8f3d4e1566bab24b,1764916373,BTC,BUY,0.26,2.8418,10.93,btc-updown-15m-1764916200,173.0,727.0,0.1922222222222222,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,1,6.0,153.0,0
0x340205576c46a1cf71f931277ae1860ab5faa6cb1293ef7ca6b819da4568e029,1764916377,BTC,BUY,0.25,5.25,21.0,btc-updown-15m-1764916200,177.0,723.0,0.19666666666666666,91983.43,,-0.0004838746833029156,-0.0006013769413284902,-0.0007233024743832374,-0.0006926881744028178,0.00048202300653317145,0.00040286379949780004,0.0003509800382457733,35.164444444442374,39.414271177815955,,1,4.0,152.0,0
0xe7235c069d70707910f410e610ddd25754bd9ba3ee6b29a8e6a80f86a6470b63,1764916455,ETH,BUY,0.22,1.3134,5.97,eth-updown-15m-1764916200,255.0,645.0,0.2833333333333333,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,1,94.0,151.0,0
0x81b59ca433451dcb3fa997864a8febe3b43c12a0374e5dea505c5daad79fd768,1764916461,ETH,BUY,0.24,5.04,21.0,eth-updown-15m-1764916200,261.0,639.0,0.29,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,5,6.0,154.0,0
0x81b59ca433451dcb3fa997864a8febe3b43c12a0374e5dea505c5daad79fd768,1764916461,ETH,BUY,0.24,5.04,21.0,eth-updown-15m-1764916200,261.0,639.0,0.29,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,5,0.0,156.0,0
0x81b59ca433451dcb3fa997864a8febe3b43c12a0374e5dea505c5daad79fd768,1764916461,ETH,BUY,0.335329,5.04,15.03,eth-updown-15m-1764916200,261.0,639.0,0.29,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,5,0.0,158.0,0
0x81b59ca433451dcb3fa997864a8febe3b43c12a0374e5dea505c5daad79fd768,1764916461,ETH,BUY,0.24,5.04,21.0,eth-updown-15m-1764916200,261.0,639.0,0.29,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,5,0.0,160.0,0
0x81b59ca433451dcb3fa997864a8febe3b43c12a0374e5dea505c5daad79fd768,1764916461,ETH,BUY,0.24,5.04,21.0,eth-updown-15m-1764916200,261.0,639.0,0.29,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,5,0.0,163.0,0
0xa552d2547a4d8a5ef495926934412c49abde1a061d3278fad0a339638d92034e,1764916483,ETH,BUY,0.64,13.44,21.0,eth-updown-15m-1764916200,283.0,617.0,0.31444444444444447,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,2,22.0,163.0,1
0x50981038d960cb8e3fe811eb0cb8baf97c6b86bcac5832589db373f57fca6dc3,1764916483,BTC,BUY,0.56,11.76,21.0,btc-updown-15m-1764916200,283.0,617.0,0.31444444444444447,92050.68,,3.7915334514727576e-05,-6.518144233519862e-07,0.0005010620123475513,3.7915334514727576e-05,0.0007108870917624706,0.0005080816620204268,0.0004105959737681169,39.26777777777493,56.33415773564131,,2,106.0,164.0,1
0x418b508a495b28722ae962c3ce4086ef5e6fc331887712a13102ee27aa07e03c,1764916487,ETH,BUY,0.63,13.23,21.0,eth-updown-15m-1764916200,287.0,613.0,0.3188888888888889,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,3,4.0,166.0,1
0x418b508a495b28722ae962c3ce4086ef5e6fc331887712a13102ee27aa07e03c,1764916487,ETH,BUY,0.63,13.23,21.0,eth-updown-15m-1764916200,287.0,613.0,0.3188888888888889,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,3,0.0,165.0,1
0x418b508a495b28722ae962c3ce4086ef5e6fc331887712a13102ee27aa07e03c,1764916487,ETH,BUY,0.63,13.23,21.0,eth-updown-15m-1764916200,287.0,613.0,0.3188888888888889,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.00022743569413683412,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,3,0.0,164.0,1
0x008a7e78a0779a8ea248ccbe25a2c997e0b1b607db3880e472639810d184ce46,1764916495,BTC,BUY,0.45,6.447272,14.327271,btc-updown-15m-1764916200,295.0,605.0,0.3277777777777778,92050.68,,3.7915334514727576e-05,-6.518144233519862e-07,0.0005010620123475513,3.7915334514727576e-05,0.0007108870917624706,0.0005080816620204268,0.0004105959737681169,39.26777777777493,56.33415773564131,,5,12.0,165.0,0
0x9fcb3787126738107435360b5fbc0d904b4903eb4c10484247a8493dcdcbfaf9,1764916495,BTC,SELL,0.95456,342.919832,359.243878,btc-updown-15m-1764915300,1195.0,-295.0,1.3277777777777777,92050.68,,3.7915334514727576e-05,-6.518144233519862e-07,0.0005010620123475513,-0.00021635570964034995,0.0007108870917624706,0.0005080816620204268,0.0004105959737681169,39.26777777777493,56.33415773564131,,5,0.0,166.0,1
0x9fcb3787126738107435360b5fbc0d904b4903eb4c10484247a8493dcdcbfaf9,1764916495,BTC,SELL,1.0,342.919832,342.919832,btc-updown-15m-1764915300,1195.0,-295.0,1.3277777777777777,92050.68,,3.7915334514727576e-05,-6.518144233519862e-07,0.0005010620123475513,-0.00021635570964034995,0.0007108870917624706,0.0005080816620204268,0.0004105959737681169,39.26777777777493,56.33415773564131,,5,0.0,169.0,1
0x9fcb3787126738107435360b5fbc0d904b4903eb4c10484247a8493dcdcbfaf9,1764916495,ETH,SELL,1.26144,342.919832,271.847893,eth-updown-15m-1764915300,1195.0,-295.0,1.3277777777777777,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.0003190125141343907,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,5,8.0,172.0,1
0x9fcb3787126738107435360b5fbc0d904b4903eb4c10484247a8493dcdcbfaf9,1764916495,ETH,SELL,1.393834,342.919832,246.026382,eth-updown-15m-1764915300,1195.0,-295.0,1.3277777777777777,3165.01,,-0.00022743569413683412,-0.0009816547353003271,0.0009962490432846775,-0.0003190125141343907,0.0010308588599346885,0.0006832916212392053,0.0006426291193063536,2.06555555555542,58.36431226765846,3.7915334514727576e-05,5,0.0,176.0,1
0x0d2be0ef914e172dd739236a73521d197301c0b3d43dc857708a3a7609cf24ad,1764916507,BTC,BUY,0.7,14.7,21.0,btc-updown-15m-1764916200,307.0,593.0,0.3411111111111111,92099.99,,0.0014096936033944068,0.00015496430934138403,0.0008064044662268161,0.0005736188144364093,0.00045087257776498175,0.0005250024279179654,0.0004293976090595462,40.861111111109494,59.46531976225261,,3,12.0,178.0,1
0x326a2fc9f33c2c81d4a27cc0523b2aeaa2c4aa43f61c7f17f9dd8b5f90ff40de,1764916507,BTC,BUY,0.68,3.4,5.0,btc-updown-15m-1764916200,307.0,593.0,0.3411111111111111,92099.99,,0.0014096936033944068,0.00015496430934138403,0.0008064044662268161,0.0005736188144364093,0.00045087257776498175,0.0005250024279179654,0.0004293976090595462,40.861111111109494,59.46531976225261,,3,0.0,178.0,1
0x0d2be0ef914e172dd739236a73521d197301c0b3d43dc857708a3a7609cf24ad,1764916507,BTC,BUY,0.7,14.7,21.0,btc-updown-15m-1764916200,307.0,593.0,0.3411111111111111,92099.99,,0.0014096936033944068,0.00015496430934138403,0.0008064044662268161,0.0005736188144364093,0.00045087257776498175,0.0005250024279179654,0.0004293976090595462,40.861111111109494,59.46531976225261,,3,0.0,178.0,1
0x0ad59ccd7e2bc2df7f9235252392d3bc4f38e11801d89570afac5285623e6922,1764916523,BTC,BUY,0.28,5.88,21.0,btc-updown-15m-1764916200,323.0,577.0,0.35888888888888887,92099.99,,0.0014096936033944068,0.00015496430934138403,0.0008064044662268161,0.0005736188144364093,0.00045087257776498175,0.0005250024279179654,0.0004293976090595462,40.861111111109494,59.46531976225261,,1,16.0,176.0,0
0x60a3eafe0f05aacc640711bc1f5429e34daa6ac008de137107bf693184515b02,1764916531,ETH,BUY,0.54,11.34,21.0,eth-updown-15m-1764916200,331.0,569.0,0.36777777777777776,3166.35,,0.0016259596799959107,-0.0005145234502743417,0.0006383657835939936,0.000195847403284516,0.00047645185662517425,0.0007062182929115389,0.0006189028637802875,2.2777777777776262,55.706214689265686,0.0014096936033944068,1,36.0,176.0,1
0x9fc9e76b0939f3bda2db38f78a0b3de6813ed115aa5f38328fe4b05c85411f67,1764916541,BTC,BUY,0.25,5.25,21.0,btc-updown-15m-1764916200,341.0,559.0,0.3788888888888889,92099.99,,0.0014096936033944068,0.00015496430934138403,0.0008064044662268161,0.0005736188144364093,0.00045087257776498175,0.0005250024279179654,0.0004293976090595462,40.861111111109494,59.46531976225261,,1,18.0,176.0,0
0x16130ed55528201f5905fa84b9708ede1148db34d2fe6d9aafa73fcbb915332f,1764916563,ETH,BUY,0.48,1.8528,3.86,eth-updown-15m-1764916200,363.0,537.0,0.4033333333333333,3165.86,,0.0011542560424513523,0.00011372610961937367,0.00045505969498361613,4.106477810808538e-05,0.0005574495887844715,0.0006546749817869335,0.0006212294658814324,2.186666666666497,53.97790055248655,0.0011635791359379988,1,32.0,174.0,0
0x7d540de1f343a936794ec7f7250b578bb46e54e00bd989b16be226b640d9b2fe,1764916565,ETH,BUY,0.500476,10.51,21.0,eth-updown-15m-1764916200,365.0,535.0,0.40555555555555556,3165.86,,0.0011542560424513523,0.00011372610961937367,0.00045505969498361613,4.106477810808538e-05,0.0005574495887844715,0.0006546749817869335,0.0006212294658814324,2.186666666666497,53.97790055248655,0.0011635791359379988,1,2.0,172.0,1
0x7fe5be97bf8dd33b414044d566a8fd58e3bf0d0f53fe9efb87aaa89097e7ac2d,1764916569,BTC,BUY,0.25,4.46,17.84,btc-updown-15m-1764916200,369.0,531.0,0.41,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,3,28.0,172.0,0
0xe330bd20c7acea0d3274c7a05442329f65ed13071e4b0de8b819268d78d305b7,1764916569,BTC,BUY,0.27,5.67,21.0,btc-updown-15m-1764916200,369.0,531.0,0.41,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,3,0.0,173.0,0
0xe330bd20c7acea0d3274c7a05442329f65ed13071e4b0de8b819268d78d305b7,1764916569,BTC,BUY,0.27,5.67,21.0,btc-updown-15m-1764916200,369.0,531.0,0.41,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,3,0.0,174.0,0
0x83ddcdf1e2d15c3ad6adc81e60e532c1c60bd648efccc311df9c3058b7c2d080,1764916571,BTC,BUY,0.3,6.3,21.0,btc-updown-15m-1764916200,371.0,529.0,0.4122222222222222,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,1,2.0,174.0,0
0x6300f946aac67aacd7d07f8f65623d6eba26dfce8720e233db150df306b1ca6e,1764916573,BTC,BUY,0.29,4.6168,15.92,btc-updown-15m-1764916200,373.0,527.0,0.41444444444444445,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,1,2.0,174.0,0
0x53ca8e3f4fa1a60ced2540dc81f4883cffd8dd284c8ca6d7ab4e349df4399a41,1764916575,BTC,BUY,0.25,0.79,3.16,btc-updown-15m-1764916200,375.0,525.0,0.4166666666666667,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,1,2.0,170.0,0
0xedb9589bd5de72da900ba9389750c14a61677636636e06776ae525e941318a10,1764916581,ETH,BUY,0.55,6.974,12.68,eth-updown-15m-1764916200,381.0,519.0,0.42333333333333334,3165.86,,0.0011542560424513523,0.00011372610961937367,0.00045505969498361613,4.106477810808538e-05,0.0005574495887844715,0.0006546749817869335,0.0006212294658814324,2.186666666666497,53.97790055248655,0.0011635791359379988,4,16.0,169.0,1
0xc7297f6893afa42aecabd1ce425cf447616f80c76433b7c7d058add34c9a995c,1764916581,ETH,BUY,0.58,6.8556,11.82,eth-updown-15m-1764916200,381.0,519.0,0.42333333333333334,3165.86,,0.0011542560424513523,0.00011372610961937367,0.00045505969498361613,4.106477810808538e-05,0.0005574495887844715,0.0006546749817869335,0.0006212294658814324,2.186666666666497,53.97790055248655,0.0011635791359379988,4,0.0,168.0,1
0x17b8a8f442db549259b578c2ac58178bcd0dde0bb3dffaead97af92184d56314,1764916581,BTC,BUY,0.35,7.35,21.0,btc-updown-15m-1764916200,381.0,519.0,0.42333333333333334,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,4,6.0,167.0,0
0xccd7f815ffb3e84c6c24c21c0e0feb7349c12306299e74b21c6fa657fe13ccaf,1764916581,ETH,BUY,0.55,2.75,5.0,eth-updown-15m-1764916200,381.0,519.0,0.42333333333333334,3165.86,,0.0011542560424513523,0.00011372610961937367,0.00045505969498361613,4.106477810808538e-05,0.0005574495887844715,0.0006546749817869335,0.0006212294658814324,2.186666666666497,53.97790055248655,0.0011635791359379988,4,0.0,166.0,1
0x063a02025fb6eac9a1b518276884c432d3d2312dcca046e40f09650e7db862ce,1764916583,ETH,BUY,0.55,1.826,3.32,eth-updown-15m-1764916200,383.0,517.0,0.4255555555555556,3165.86,,0.0011542560424513523,0.00011372610961937367,0.00045505969498361613,4.106477810808538e-05,0.0005574495887844715,0.0006546749817869335,0.0006212294658814324,2.186666666666497,53.97790055248655,0.0011635791359379988,1,2.0,166.0,1
0x5561a77ad06192865f7c5426c663687b3d07bfae7bb4194d7df87159a15cf813,1764916587,BTC,BUY,0.39,8.19,21.0,btc-updown-15m-1764916200,387.0,513.0,0.43,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,1,6.0,166.0,0
0x21c218fa2bafdf3f597fa1567aff3169e08612d02bf7b498566a027857bd9211,1764916589,BTC,BUY,0.38,7.98,21.0,btc-updown-15m-1764916200,389.0,511.0,0.43222222222222223,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,1,2.0,166.0,0
0x33ea65fc26a9fa8517d3971184372b55c651570e1c0d66c8cc7467a91e2af95b,1764916593,BTC,BUY,0.61,3.534871,5.79487,btc-updown-15m-1764916200,393.0,507.0,0.43666666666666665,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,1,4.0,166.0,1
0x671c6503aa3d65fd506fad05b931bb00f797414ba21b39f601adfdf939b389bc,1764916595,BTC,BUY,0.61,9.272,15.2,btc-updown-15m-1764916200,395.0,505.0,0.4388888888888889,92090.46,,0.0011635791359379988,0.000656524760828234,0.0005653073395538515,0.0004700849640277348,0.0005027930119096016,0.000474977818597819,0.00043077941028414824,39.11555555555323,56.68955231556704,,1,2.0,165.0,1
0x6b74b96310f1e5c3ac27529ba714129afa220b8e7dab44940096d3651ed6363f,1764916613,ETH,BUY,0.46,9.66,21.0,eth-updown-15m-1764916200,413.0,487.0,0.4588888888888889,3165.86,,0.0011542560424513523,0.00011372610961937367,0.00045505969498361613,4.106477810808538e-05,0.0005574495887844715,0.0006546749817869335,0.0006212294658814324,2.186666666666497,53.97790055248655,0.0011635791359379988,1,30.0,164.0,0
0xd493a894d6eb6d69b13d35aea436a8a8eac63bf14b7c88469f402a5ac7e5e87c,1764916623,ETH,BUY,0.55,11.55,21.0,eth-updown-15m-1764916200,423.0,477.0,0.47,3165.29,,0.0011101341649323367,-8.213422627986236e-05,0.00027809291463499016,-0.0001389884797503434,0.0005689525002939345,0.0006578111358987558,0.0006238078059498872,2.273333333333186,52.35798499464137,0.0012691145979384843,1,10.0,162.0,1
0x2b0f400c4339fc914d94ccc1a981d6c28ab136e4405e7493054cd2ed51a0b75b,1764916699,BTC,BUY,0.74,15.54,21.0,btc-updown-15m-1764916200,499.0,401.0,0.5544444444444444,92088.11,,0.000406623829394933,0.0006395792642013336,0.0002919795879329948,0.0004445545811881737,0.0002936387436968488,0.00047551584998319985,0.00042715901341357015,43.487777777777715,53.61329175180225,,1,104.0,160.0,1
0x681b46255da04d899820410f932063b033dccbb73ab05ce74936d965ad9c6dbe,1764916701,BTC,BUY,0.73,15.33,21.0,btc-updown-15m-1764916200,501.0,399.0,0.5566666666666666,92088.11,,0.000406623829394933,0.0006395792642013336,0.0002919795879329948,0.0004445545811881737,0.0002936387436968488,0.00047551584998319985,0.00042715901341357015,43.487777777777715,53.61329175180225,,1,2.0,158.0,1
0x60fb6d5a3956f7ab52763ba85e3bd0d36bf6eda14eff40d7c7ed472e3a36bbe6,1764916717,BTC,BUY,0.3,3.0,10.0,btc-updown-15m-1764916200,517.0,383.0,0.5744444444444444,92088.11,,0.000406623829394933,0.0006395792642013336,0.0002919795879329948,0.0004445545811881737,0.0002936387436968488,0.00047551584998319985,0.00042715901341357015,43.487777777777715,53.61329175180225,,1,16.0,155.0,0
0x148caee2b76333030a5284a2a1248fea03c6409a24e511ba8f4ed40339c48a8a,1764916733,BTC,BUY,0.67,14.07,21.0,btc-updown-15m-1764916200,533.0,367.0,0.5922222222222222,92088.11,,0.000406623829394933,0.0006395792642013336,0.0002919795879329948,0.0004445545811881737,0.0002936387436968488,0.00047551584998319985,0.00042715901341357015,43.487777777777715,53.61329175180225,,1,16.0,152.0,1
0x00040e7635c3d63d2353ad56a045dc616d0ef0f8c13de55cd18a8838f70015e8,1764916747,BTC,BUY,0.5,10.5,21.0,btc-updown-15m-1764916200,547.0,353.0,0.6077777777777778,92046.0,,-0.0005862107042574623,-1.2928151310239109e-05,-5.1493339434373244e-05,-1.2928151310239109e-05,0.00021310406675255358,0.0005031854207802008,0.0004449823514474112,48.16000000000026,49.41275583527361,,2,14.0,150.0,0
0x00040e7635c3d63d2353ad56a045dc616d0ef0f8c13de55cd18a8838f70015e8,1764916747,BTC,BUY,0.5,10.5,21.0,btc-updown-15m-1764916200,547.0,353.0,0.6077777777777778,92046.0,,-0.0005862107042574623,-1.2928151310239109e-05,-5.1493339434373244e-05,-1.2928151310239109e-05,0.00021310406675255358,0.0005031854207802008,0.0004449823514474112,48.16000000000026,49.41275583527361,,2,0.0,148.0,0
0x7d5a3b8d636cd675d4c056babbe9d870e085b9cd85153fda84d724daa7c2d534,1764916761,BTC,BUY,0.54,11.34,21.0,btc-updown-15m-1764916200,561.0,339.0,0.6233333333333333,92046.0,,-0.0005862107042574623,-1.2928151310239109e-05,-5.1493339434373244e-05,-1.2928151310239109e-05,0.00021310406675255358,0.0005031854207802008,0.0004449823514474112,48.16000000000026,49.41275583527361,,1,14.0,148.0,1
0xb7f78f4bade63c50167dc991787c4052a9d31755920d4a86b1b057ffffbb5f51,1764916773,BTC,BUY,0.45,9.45,21.0,btc-updown-15m-1764916200,573.0,327.0,0.6366666666666667,92046.0,,-0.0005862107042574623,-1.2928151310239109e-05,-5.1493339434373244e-05,-1.2928151310239109e-05,0.00021310406675255358,0.0005031854207802008,0.0004449823514474112,48.16000000000026,49.41275583527361,,3,12.0,148.0,0
0x05b4c0a5cbc604621582cf4bda8716da82cce8b3e22e6bc16bf2b64762ca86c0,1764916773,BTC,BUY,0.45,9.45,21.0,btc-updown-15m-1764916200,573.0,327.0,0.6366666666666667,92046.0,,-0.0005862107042574623,-1.2928151310239109e-05,-5.1493339434373244e-05,-1.2928151310239109e-05,0.00021310406675255358,0.0005031854207802008,0.0004449823514474112,48.16000000000026,49.41275583527361,,3,0.0,148.0,0
0x307a50a6f36f5f45310d424d11244799b8273c95a95e8d678d90639e12104bbd,1764916773,BTC,BUY,0.44,3.1416,7.14,btc-updown-15m-1764916200,573.0,327.0,0.6366666666666667,92046.0,,-0.0005862107042574623,-1.2928151310239109e-05,-5.1493339434373244e-05,-1.2928151310239109e-05,0.00021310406675255358,0.0005031854207802008,0.0004449823514474112,48.16000000000026,49.41275583527361,,3,0.0,148.0,0
